33,0
30,100
31,0
25,100
27,0
45,0
27,0
26,0
7,100
30,100
44,0
27,0
10,100
10,100
22,0
36,0
13,0
26,0
13,100
18,100
14,0
8,100
9,100
30,0
16,100
18,100
30,100
19,100
15,100
27,0
28,0
41,0
37,0
8,100
17,100
14,0
28,0
16,100
19,100
32,0
37,0
31,0
8,100
29,0
23,100
21,0
28,0
20,100
22,100
23,0
11,0
14,100
33,0
24,0
7,100
35,0
15,100
35,0
9,100
20,100
15,100
33,0
26,0
42,0
28,0
18,0
18,0
40,0
38,0
24,0
15,100
18,100
30,0
13,100
26,0
30,0
27,0
14,100
29,0
34,0
24,0
25,0
31,0
19,0
35,0
19,0
18,0
30,100
21,0
18,0
39,0
8,100
17,100
31,0
26,100
30,100
41,0
47,0
17,100
33,0
30,0
10,100
33,100
31,0
30,0
21,0
9,100
21,0
16,100
38,0
17,100
25,0
7,100
35,100
20,0
26,0
29,100
27,0
17,0
11,100
15,100
8,100
24,0
7,100
24,100
27,0
32,0
24,100
31,0
15,100
6,100
34,0
37,0
10,100
39,0
14,100
7,100
20,0
18,100
17,100
27,0
24,0
25,0
28,0
33,0
30,0
32,0
8,100
31,0
38,0
16,0
36,0
7,100
9,100
22,100
13,100
20,100
17,0
21,100
37,0
26,0
21,100
27,100
37,0
41,0
28,100
39,0
17,0
34,0
26,0
20,0
34,0
45,0
13,100
33,0
14,100
33,0
8,100
37,100
22,0
19,0
28,100
37,0
36,0
42,0
32,0
43,0
46,0
17,0
31,0
26,0
44,0
17,0
24,100
15,0
31,100
30,0
22,0
13,100
26,0
40,0
21,0
32,0
29,100
31,0
25,0
29,0
7,100
27,100
39,0
17,0
45,0
33,0
23,0
30,0
15,100
43,0
15,0
7,100
31,100
29,0
10,100
24,100
17,0
8,100
28,100
31,0
17,100
19,0
31,0
44,0
8,100
35,0
26,0
39,0
22,0
27,0
20,100
24,0
19,0
15,100
9,100
22,100
21,0
26,0
6,100
17,0
27,0
7,100
19,0
33,0
29,0
23,100
15,100
37,100
25,0
7,100
26,100
24,0
26,100
39,0
30,100
25,0
23,0
18,100
5,100
32,0
24,100
8,100
26,0
15,100
21,100
39,0
20,100
26,100
27,0
18,100
28,0
31,0
34,0
7,100
33,0
28,0
21,100
31,0
34,0
7,100
40,0
48,0
11,100
32,100
20,0
19,0
16,0
31,0
15,100
35,0
23,0
32,100
10,100
14,100
23,100
12,0
26,0
6,100
8,0
26,0
40,0
7,100
28,0
11,100
16,0
26,0
7,100
47,0
31,0
12,100
7,100
6,100
23,0
10,100
20,0
23,0
23,0
27,0
21,0
37,100
27,0
37,0
27,0
8,100
15,0
26,100
27,0
45,0
30,0
17,100
25,0
38,0
