32,100
54,100
62,100
35,100
51,100
55,100
52,100
56,100
34,100
43,100
30,100
39,100
16,100
44,100
47,100
59,100
32,100
47,100
48,100
23,100
30,100
21,100
53,100
31,100
41,100
38,100
33,100
16,100
46,100
43,100
57,100
45,100
54,100
31,100
53,100
37,100
22,100
30,100
50,100
26,100
37,100
46,100
27,100
62,100
50,100
26,100
33,100
30,100
14,100
26,100
53,100
19,100
27,100
41,100
53,100
43,100
36,100
34,100
33,100
39,100
31,100
44,100
38,100
33,100
28,100
30,100
36,100
32,100
17,100
51,100
57,100
30,100
27,100
32,100
35,100
33,100
36,100
39,100
33,100
34,100
32,100
59,100
13,100
37,100
37,100
45,100
58,100
51,100
41,100
17,100
46,100
19,100
48,100
36,100
41,100
40,0
38,100
26,100
31,100
44,100
45,100
42,100
48,100
36,100
42,100
41,100
34,100
49,100
37,100
36,100
31,100
34,100
22,100
24,100
30,100
43,100
20,100
38,100
23,100
46,100
35,100
54,100
45,100
25,100
55,100
41,100
47,100
29,100
39,100
40,100
33,100
32,100
45,100
41,100
53,100
19,100
12,100
18,100
29,100
28,0
38,100
26,100
21,100
34,100
28,100
28,100
28,100
42,100
25,100
25,100
29,100
25,100
19,100
20,100
51,100
39,100
22,100
45,100
19,100
32,100
22,100
36,100
26,100
26,100
36,100
32,100
40,100
12,100
23,100
45,100
29,100
33,100
53,100
48,100
44,100
