60,100
19,100
73,100
80,100
49,100
96,100
86,100
30,100
86,100
24,100
77,100
15,100
78,100
54,100
85,100
65,100
73,100
78,0
63,100
66,100
29,100
43,100
29,100
98,100
45,100
84,100
35,100
77,100
72,100
58,100
21,100
65,100
27,100
50,100
70,100
61,100
73,100
98,0
57,100
73,100
20,100
71,100
77,100
85,100
85,100
41,100
25,100
68,100
37,100
67,100
34,100
80,100
52,100
17,100
62,100
60,100
64,100
74,100
21,100
35,100
87,100
92,100
44,100
47,100
53,0
67,100
101,100
76,100
68,100
55,100
54,100
100,100
77,100
51,100
71,100
51,100
94,100
96,100
87,100
28,100
52,100
27,100
45,100
49,100
58,100
56,100
96,100
86,100
87,100
90,100
35,100
19,100
50,100
81,100
79,100
88,100
90,100
65,100
60,100
45,100
56,100
95,100
87,100
20,100
87,100
71,100
32,100
63,100
67,100
29,100
54,100
26,100
67,100
63,100
49,100
62,100
19,100
34,100
17,100
79,100
84,100
89,100
40,100
97,100
39,100
96,100
89,100
58,100
40,100
50,100
52,100
27,100
73,100
87,100
68,100
93,100
65,100
61,100
59,100
21,100
61,100
59,100
30,100
26,100
36,100
73,100
23,100
36,100
69,0
93,100
93,100
78,100
62,100
61,100
19,100
78,100
59,100
24,100
57,100
16,100
25,100
85,100
87,100
75,100
83,100
32,100
18,100
61,100
51,100
30,100
21,100
57,100
82,100
26,0
24,100
21,0
38,100
27,100
25,100
78,100
28,100
26,100
36,100
53,100
54,100
84,100
60,100
62,100
37,100
20,100
56,100
87,100
39,100
50,100
74,100
21,0
40,100
49,100
102,100
81,100
77,100
66,100
33,100
57,100
