34,100
64,100
61,100
110,100
68,100
127,100
27,100
28,100
18,100
41,100
100,100
48,100
25,100
61,100
73,100
51,100
88,100
33,100
23,100
70,100
78,100
58,100
25,100
142,0
57,100
74,100
32,100
73,100
86,100
57,100
52,100
105,100
146,100
19,100
21,100
93,100
64,100
47,100
60,100
62,100
123,0
127,0
69,100
99,100
37,100
118,100
87,100
86,0
46,0
120,100
43,100
69,100
42,100
65,100
67,100
61,100
25,100
97,100
39,100
84,100
96,100
41,100
59,100
29,100
96,100
21,100
22,100
68,100
134,100
62,100
23,100
27,100
103,100
75,100
100,100
101,100
81,100
65,100
39,100
49,100
42,100
67,100
48,100
105,100
106,100
87,100
50,100
37,100
51,100
156,100
79,100
60,100
99,100
88,100
41,100
81,100
55,100
142,100
51,100
18,100
16,100
78,100
87,0
117,100
28,100
22,100
46,100
72,100
115,100
35,100
36,100
107,0
19,100
91,100
103,0
136,100
50,100
64,100
152,0
27,100
61,100
39,100
35,100
128,100
68,100
90,100
16,100
32,100
19,100
77,100
100,0
120,100
42,100
50,100
61,100
53,100
93,100
47,100
86,100
20,100
111,100
92,100
50,100
56,100
98,100
80,100
60,100
101,100
45,100
108,100
29,100
99,100
67,100
111,100
22,100
52,100
142,0
139,100
53,100
93,0
104,100
50,100
55,100
52,100
49,100
69,100
61,100
108,0
31,100
109,0
75,100
53,100
164,0
30,100
87,100
103,100
130,100
75,100
103,100
54,100
96,100
45,100
84,100
69,100
39,100
40,100
114,100
31,100
85,100
73,100
52,100
129,0
32,100
67,0
54,100
21,100
87,100
68,100
84,100
104,100
50,100
71,100
82,100
63,100
33,100
30,100
59,100
73,100
59,100
36,100
75,100
89,100
62,100
115,100
104,100
88,100
104,100
96,100
96,0
69,100
80,100
38,100
17,100
37,100
53,100
76,100
148,0
56,100
86,100
83,100
41,100
85,100
31,100
27,100
22,100
44,100
60,100
100,100
26,100
22,100
68,100
89,100
18,100
126,100
45,100
54,100
60,100
121,0
22,100
41,100
44,100
109,100
33,100
52,100
31,100
129,100
80,100
70,100
25,100
17,100
37,100
84,100
29,100
50,100
158,0
51,100
19,100
68,100
53,100
90,100
176,0
95,100
22,100
95,100
75,100
24,100
24,100
129,100
69,100
111,100
65,100
72,100
105,100
90,100
25,100
105,100
69,100
19,100
80,100
39,100
62,0
55,100
63,100
55,100
47,100
117,100
34,100
93,100
81,100
22,100
54,100
80,100
139,100
59,100
26,100
89,100
25,100
88,100
112,100
41,100
113,100
53,100
108,100
60,100
114,100
42,100
115,100
57,100
76,100
50,100
23,100
19,100
29,100
69,100
44,100
90,100
45,100
19,100
148,100
90,100
18,100
66,100
45,100
75,100
63,100
45,100
79,100
32,100
31,100
78,100
72,100
130,100
95,100
24,100
80,100
74,100
26,100
51,100
21,100
21,100
75,100
77,100
61,100
59,100
70,100
21,100
66,100
30,100
88,100
34,100
59,100
80,100
16,100
119,100
66,100
103,100
28,100
143,100
32,100
58,100
41,100
79,100
38,100
46,100
39,100
104,100
64,100
16,100
110,100
62,100
93,100
62,100
95,100
97,100
82,0
89,100
37,100
138,100
35,100
46,100
69,0
144,100
59,100
133,100
100,100
36,100
77,100
14,100
44,100
64,100
25,100
82,100
84,100
74,100
118,0
101,100
84,100
76,100
116,100
46,100
20,100
29,100
21,100
20,100
17,100
14,100
131,0
19,100
31,100
31,100
45,100
36,100
110,0
35,100
54,100
116,100
67,100
39,100
24,100
19,100
55,100
44,100
87,100
90,100
31,100
25,100
21,100
73,100
63,100
77,100
100,100
21,100
25,100
83,100
71,100
34,100
131,0
110,100
114,100
44,100
47,100
76,100
43,100
57,100
30,100
17,100
59,100
71,100
27,100
92,100
85,100
124,0
53,100
90,100
91,100
31,100
58,100
39,100
50,100
92,100
80,100
78,100
74,100
89,0
65,100
26,100
98,100
19,100
65,100
39,100
101,100
80,100
110,100
109,100
36,100
31,100
54,100
25,0
31,100
28,0
80,100
71,100
134,100
82,100
112,100
104,100
51,100
118,100
76,100
47,100
15,100
64,100
99,100
47,100
46,100
22,100
58,100
35,100
102,100
38,100
62,100
19,100
80,100
41,100
65,100
64,100
25,100
51,100
37,100
101,100
85,100
29,100
37,100
130,100
43,100
55,100
73,0
128,100
96,100
51,100
98,100
81,100
44,100
27,100
148,100
50,100
54,100
66,100
84,0
100,100
92,100
80,0
60,100
98,100
77,100
99,100
98,100
127,100
19,100
64,100
50,100
38,100
92,100
41,100
37,100
47,100
106,0
28,100
67,100
57,100
62,100
59,100
58,100
22,100
100,100
72,100
104,100
44,100
25,100
38,100
102,100
41,100
106,100
37,100
63,100
68,100
30,100
29,100
130,0
145,100
102,100
104,0
52,100
23,100
69,100
78,100
27,100
53,0
89,100
76,100
87,100
25,100
47,100
65,100
118,100
82,100
101,100
38,100
59,100
68,100
109,100
39,100
131,100
128,100
29,100
93,0
99,100
41,100
85,0
75,100
21,100
92,100
39,100
97,100
77,100
127,100
91,100
131,0
19,100
15,100
50,100
51,100
45,100
27,100
161,0
30,100
104,100
40,100
74,100
77,100
55,100
58,100
94,100
53,100
35,100
29,100
40,100
53,100
