18,100
5,100
17,100
18,100
12,100
17,100
5,100
6,100
22,100
15,100
17,100
22,100
18,100
14,100
6,100
6,100
15,100
27,100
19,100
16,100
7,100
7,100
14,100
19,100
5,100
6,100
24,100
13,100
17,100
15,100
6,100
7,100
5,100
12,100
15,100
6,100
19,100
21,100
15,100
18,100
17,100
9,100
11,100
36,100
18,100
12,100
21,100
5,100
6,100
14,100
27,100
17,100
12,100
5,100
15,100
35,100
19,100
14,100
6,100
7,100
30,100
9,100
20,100
9,100
17,100
25,100
22,100
16,100
6,100
29,100
23,100
19,100
29,100
25,100
5,100
23,100
15,100
6,100
22,100
14,100
6,100
19,100
16,100
23,100
15,100
27,100
26,100
14,100
28,100
9,100
14,100
6,100
34,100
11,100
16,100
8,100
14,100
5,100
6,100
16,100
24,100
20,100
16,100
19,100
6,100
15,100
5,100
6,100
6,100
16,100
23,100
6,100
15,100
6,100
7,100
21,100
30,100
12,100
21,100
23,100
6,100
15,100
15,100
22,100
17,100
6,100
15,100
20,100
22,100
15,100
6,100
15,100
30,100
15,100
9,100
15,100
14,100
21,100
30,100
5,100
26,100
8,100
19,100
24,100
5,100
34,100
19,100
16,100
15,100
9,100
19,100
20,100
18,100
15,100
22,100
23,100
20,100
6,100
6,100
15,100
6,100
5,100
15,100
17,100
15,100
32,100
23,100
14,100
14,100
27,100
22,100
6,100
15,100
21,100
14,100
14,100
14,100
17,100
13,100
30,100
12,100
5,100
5,100
9,100
17,100
17,100
26,100
15,100
15,100
5,100
5,100
6,100
5,100
14,100
18,100
24,100
6,100
8,100
6,100
19,100
26,100
17,100
24,100
8,100
8,100
22,100
23,100
5,100
14,100
23,100
15,100
11,100
6,100
5,100
17,100
20,100
13,100
23,100
13,100
15,100
17,100
14,100
5,100
9,100
14,100
15,100
6,100
8,100
19,100
19,100
31,100
7,100
34,100
22,100
15,100
20,100
17,100
17,100
16,100
27,100
16,100
5,100
12,100
17,100
7,100
30,100
7,100
13,100
15,100
14,100
15,100
16,100
5,100
13,100
6,100
17,100
6,100
17,100
15,100
15,100
18,100
18,100
7,100
5,100
25,100
15,100
5,100
18,100
16,100
19,100
17,100
15,100
19,100
7,100
22,100
30,100
24,100
23,100
20,100
5,100
5,100
10,100
30,100
7,100
5,100
15,100
5,100
6,100
10,100
5,100
5,100
19,100
5,100
14,100
19,100
5,100
14,100
14,100
24,100
13,100
8,100
5,100
23,100
18,100
16,100
28,100
6,100
28,100
19,100
14,100
9,100
15,100
27,100
15,100
5,100
6,100
19,100
14,100
6,100
17,100
14,100
23,100
16,100
6,100
5,100
24,100
13,100
16,100
17,100
29,100
15,100
8,100
14,100
15,100
18,100
20,100
23,100
20,100
16,100
14,100
6,100
23,100
14,100
15,100
14,100
7,100
30,100
5,100
19,100
15,100
18,100
5,100
5,100
6,100
17,100
17,100
5,100
5,100
6,100
25,100
17,100
30,100
32,100
21,100
17,100
17,100
15,100
5,100
16,100
16,100
24,100
5,100
10,100
24,100
9,100
14,100
5,100
20,100
13,100
16,100
11,100
6,100
6,100
22,100
17,100
8,100
25,100
15,100
16,100
5,100
18,100
7,100
15,100
18,100
26,100
17,100
14,100
10,100
7,100
15,100
14,100
14,100
32,100
5,100
6,100
10,100
16,100
19,100
15,100
15,100
5,100
19,100
14,100
6,100
6,100
5,100
25,100
18,100
5,100
8,100
27,100
11,100
15,100
6,100
7,100
17,100
5,100
5,100
23,100
16,100
10,100
12,100
24,100
8,100
15,100
21,100
7,100
7,100
14,100
14,100
6,100
5,100
5,100
6,100
9,100
13,100
7,100
5,100
7,100
16,100
5,100
8,100
23,100
28,100
16,100
14,100
21,100
13,100
7,100
21,100
11,100
5,100
14,100
14,100
6,100
17,100
7,100
16,100
20,100
21,100
18,100
15,100
22,100
6,100
6,100
14,100
5,100
14,100
7,100
5,100
6,100
31,100
17,100
18,100
6,100
16,100
20,100
21,100
23,100
10,100
25,100
20,100
18,100
15,100
16,100
18,100
14,100
7,100
25,100
16,100
10,100
6,100
19,100
14,100
14,100
24,100
14,100
16,100
14,100
14,100
22,100
29,100
29,100
8,100
5,100
6,100
22,100
18,100
19,100
5,100
6,100
16,100
13,100
5,100
18,100
32,0
6,100
25,100
15,100
27,100
7,100
17,100
29,100
7,100
8,100
14,100
21,100
19,100
14,100
19,100
5,100
7,100
13,100
20,100
9,100
20,100
6,100
7,100
6,100
9,100
16,100
7,100
15,100
22,100
16,100
6,100
14,100
20,100
22,100
6,100
14,100
19,100
24,100
16,100
15,100
5,100
13,100
17,100
17,100
9,100
38,100
26,100
9,100
16,100
6,100
6,100
15,100
28,100
22,100
21,100
14,100
14,100
15,100
15,100
7,100
6,100
31,100
8,100
17,100
32,100
6,100
8,100
26,100
20,100
26,100
22,100
7,100
5,100
15,100
30,100
16,100
8,100
17,100
8,100
19,100
5,100
14,100
19,100
5,100
15,100
25,100
15,100
23,100
16,100
6,100
6,100
27,100
6,100
18,100
7,100
6,100
28,100
15,100
18,100
15,100
6,100
23,100
14,100
18,100
10,100
15,100
16,100
23,100
5,100
7,100
11,100
16,100
20,100
26,100
6,100
17,100
17,100
8,100
5,100
15,100
15,100
5,100
15,100
6,100
7,100
22,100
15,100
16,100
5,100
27,100
20,100
14,100
21,100
14,100
6,100
13,100
29,100
20,100
18,100
15,100
6,100
25,100
12,100
6,100
23,100
10,100
15,100
15,100
7,100
21,100
19,100
17,100
5,100
14,100
15,100
23,100
17,100
6,100
15,100
25,100
19,100
27,100
23,100
27,100
6,100
6,100
20,100
16,100
23,100
15,100
5,100
10,100
15,100
5,100
6,100
16,100
23,100
14,100
22,100
6,100
15,100
16,100
6,100
19,100
31,100
16,100
6,100
6,100
5,100
14,100
14,100
5,100
23,100
14,100
15,100
25,100
9,100
15,100
5,100
14,100
18,100
16,100
6,100
15,100
9,100
14,100
7,100
16,100
17,100
28,100
15,100
34,100
18,100
11,100
24,100
20,100
18,100
32,100
6,100
15,100
7,100
15,100
15,100
10,100
24,100
6,100
14,100
15,100
16,100
18,100
10,100
27,100
16,100
16,100
30,100
10,100
10,100
26,100
17,100
15,100
16,100
5,100
5,100
5,100
14,100
19,100
5,100
7,100
9,100
6,100
6,100
16,100
14,100
21,100
5,100
14,100
16,100
17,100
8,100
16,100
28,100
21,100
17,100
7,100
15,100
17,100
6,100
23,100
15,100
19,100
16,100
27,100
6,100
14,100
6,100
24,100
7,100
26,100
14,100
5,100
22,100
6,100
13,100
14,100
22,100
19,100
16,100
21,100
5,100
15,100
15,100
5,100
11,100
17,100
19,100
19,100
20,100
17,100
6,100
14,100
6,100
10,100
6,100
19,100
20,100
17,100
17,100
15,100
16,100
16,100
